created_at,symbol,name,price,currency,source
2026-01-30,HG=F,Miedź,5.924,USD,investing_com
2026-01-29,HG=F,Miedź,6.2035,USD,investing_com
2026-01-28,HG=F,Miedź,5.898,USD,investing_com
2026-01-27,HG=F,Miedź,5.8335,USD,investing_com
2026-01-26,HG=F,Miedź,5.991,USD,investing_com
2026-01-23,HG=F,Miedź,5.9475,USD,investing_com
2026-01-22,HG=F,Miedź,5.779,USD,investing_com
2026-01-21,HG=F,Miedź,5.768,USD,investing_com
2026-01-20,HG=F,Miedź,5.8125,USD,investing_com
2026-01-19,HG=F,Miedź,5.8965,USD,investing_com
2026-01-18,HG=F,Miedź,5.8993,USD,investing_com
2026-01-16,HG=F,Miedź,5.831,USD,investing_com
2026-01-15,HG=F,Miedź,5.9915,USD,investing_com
2026-01-14,HG=F,Miedź,6.0555,USD,investing_com
2026-01-13,HG=F,Miedź,6.016,USD,investing_com
2026-01-12,HG=F,Miedź,6.0315,USD,investing_com
2026-01-09,HG=F,Miedź,5.9025,USD,investing_com
2026-01-08,HG=F,Miedź,5.7965,USD,investing_com
2026-01-07,HG=F,Miedź,5.8605,USD,investing_com
2026-01-06,HG=F,Miedź,6.0625,USD,investing_com
2026-01-05,HG=F,Miedź,5.9755,USD,investing_com
2026-01-02,HG=F,Miedź,5.6915,USD,investing_com
2026-01-01,HG=F,Miedź,5.756,USD,investing_com
2025-12-31,HG=F,Miedź,5.682,USD,investing_com
2025-12-30,HG=F,Miedź,5.7815,USD,investing_com
2025-12-29,HG=F,Miedź,5.537,USD,investing_com
2025-12-26,HG=F,Miedź,5.8395,USD,investing_com
2025-12-25,HG=F,Miedź,5.6892,USD,investing_com
2025-12-24,HG=F,Miedź,5.575,USD,investing_com
2025-12-23,HG=F,Miedź,5.552,USD,investing_com
2025-12-22,HG=F,Miedź,5.5095,USD,investing_com
2025-12-19,HG=F,Miedź,5.51,USD,investing_com
2025-12-18,HG=F,Miedź,5.4375,USD,investing_com
2025-12-17,HG=F,Miedź,5.4355,USD,investing_com
2025-12-16,HG=F,Miedź,5.359,USD,investing_com
2025-12-15,HG=F,Miedź,5.412,USD,investing_com
2025-12-12,HG=F,Miedź,5.359,USD,investing_com
2025-12-11,HG=F,Miedź,5.5015,USD,investing_com
2025-12-10,HG=F,Miedź,5.3535,USD,investing_com
2025-12-09,HG=F,Miedź,5.32,USD,investing_com
2025-12-08,HG=F,Miedź,5.4445,USD,investing_com
2025-12-05,HG=F,Miedź,5.462,USD,investing_com
2025-12-04,HG=F,Miedź,5.3735,USD,investing_com
2025-12-03,HG=F,Miedź,5.389,USD,investing_com
2025-12-02,HG=F,Miedź,5.243,USD,investing_com
2025-12-01,HG=F,Miedź,5.303,USD,investing_com
2025-11-28,HG=F,Miedź,5.272,USD,investing_com
2025-11-27,HG=F,Miedź,5.1677,USD,investing_com
2025-11-26,HG=F,Miedź,5.194,USD,investing_com
2025-11-25,HG=F,Miedź,5.0625,USD,investing_com
2025-11-24,HG=F,Miedź,5.026,USD,investing_com
2025-11-21,HG=F,Miedź,5.096,USD,investing_com
2025-11-20,HG=F,Miedź,5.0485,USD,investing_com
2025-11-19,HG=F,Miedź,5.097,USD,investing_com
2025-11-18,HG=F,Miedź,5.0505,USD,investing_com
2025-11-17,HG=F,Miedź,5.0865,USD,investing_com
2025-11-14,HG=F,Miedź,5.063,USD,investing_com
2025-11-13,HG=F,Miedź,5.102,USD,investing_com
2025-11-12,HG=F,Miedź,5.1055,USD,investing_com
2025-11-11,HG=F,Miedź,5.066,USD,investing_com
2025-11-10,HG=F,Miedź,5.106,USD,investing_com
2025-11-07,HG=F,Miedź,4.957,USD,investing_com
2025-11-06,HG=F,Miedź,4.9675,USD,investing_com
2025-11-05,HG=F,Miedź,4.986,USD,investing_com
2025-11-04,HG=F,Miedź,4.9485,USD,investing_com
2025-11-03,HG=F,Miedź,5.069,USD,investing_com
2025-10-31,HG=F,Miedź,5.089,USD,investing_com
2025-10-30,HG=F,Miedź,5.104,USD,investing_com
2025-10-29,HG=F,Miedź,5.237,USD,investing_com
2025-10-28,HG=F,Miedź,5.145,USD,investing_com
2025-10-27,HG=F,Miedź,5.146,USD,investing_com
2025-10-24,HG=F,Miedź,5.1225,USD,investing_com
2025-10-23,HG=F,Miedź,5.1105,USD,investing_com
2025-10-22,HG=F,Miedź,4.9955,USD,investing_com
2025-10-21,HG=F,Miedź,4.966,USD,investing_com
2025-10-20,HG=F,Miedź,5.036,USD,investing_com
2025-10-17,HG=F,Miedź,4.9695,USD,investing_com
2025-10-16,HG=F,Miedź,4.999,USD,investing_com
2025-10-15,HG=F,Miedź,5.0145,USD,investing_com
2025-10-14,HG=F,Miedź,5.023,USD,investing_com
2025-10-13,HG=F,Miedź,5.144,USD,investing_com
2025-10-10,HG=F,Miedź,4.894,USD,investing_com
2025-10-09,HG=F,Miedź,5.123,USD,investing_com
2025-10-08,HG=F,Miedź,5.0945,USD,investing_com
2025-10-07,HG=F,Miedź,5.0975,USD,investing_com
2025-10-06,HG=F,Miedź,5.038,USD,investing_com
2025-10-03,HG=F,Miedź,5.109,USD,investing_com
2025-10-02,HG=F,Miedź,4.9495,USD,investing_com
2025-10-01,HG=F,Miedź,4.8825,USD,investing_com
2025-09-30,HG=F,Miedź,4.8565,USD,investing_com
2025-09-29,HG=F,Miedź,4.892,USD,investing_com
2025-09-26,HG=F,Miedź,4.746,USD,investing_com
2025-09-25,HG=F,Miedź,4.7325,USD,investing_com
2025-09-24,HG=F,Miedź,4.7885,USD,investing_com
2025-09-23,HG=F,Miedź,4.6195,USD,investing_com
2025-09-22,HG=F,Miedź,4.6075,USD,investing_com
2025-09-19,HG=F,Miedź,4.6275,USD,investing_com
2025-09-18,HG=F,Miedź,4.6005,USD,investing_com
2025-09-17,HG=F,Miedź,4.632,USD,investing_com
2025-09-16,HG=F,Miedź,4.694,USD,investing_com
2025-09-15,HG=F,Miedź,4.7175,USD,investing_com
2025-09-12,HG=F,Miedź,4.652,USD,investing_com
2025-09-11,HG=F,Miedź,4.658,USD,investing_com
2025-09-10,HG=F,Miedź,4.618,USD,investing_com
2025-09-09,HG=F,Miedź,4.5695,USD,investing_com
2025-09-08,HG=F,Miedź,4.5595,USD,investing_com
2025-09-05,HG=F,Miedź,4.551,USD,investing_com
2025-09-04,HG=F,Miedź,4.5585,USD,investing_com
2025-09-03,HG=F,Miedź,4.63,USD,investing_com
2025-09-02,HG=F,Miedź,4.641,USD,investing_com
2025-09-01,HG=F,Miedź,4.5825,USD,investing_com
2025-08-31,HG=F,Miedź,4.5853,USD,investing_com
2025-08-29,HG=F,Miedź,4.5905,USD,investing_com
2025-08-28,HG=F,Miedź,4.539,USD,investing_com
2025-08-27,HG=F,Miedź,4.4715,USD,investing_com
2025-08-26,HG=F,Miedź,4.51,USD,investing_com
2025-08-25,HG=F,Miedź,4.5265,USD,investing_com
2025-08-22,HG=F,Miedź,4.5275,USD,investing_com
2025-08-21,HG=F,Miedź,4.5115,USD,investing_com
2025-08-20,HG=F,Miedź,4.5105,USD,investing_com
2025-08-19,HG=F,Miedź,4.4885,USD,investing_com
2025-08-18,HG=F,Miedź,4.536,USD,investing_com
2025-08-15,HG=F,Miedź,4.4925,USD,investing_com
2025-08-14,HG=F,Miedź,4.4795,USD,investing_com
2025-08-13,HG=F,Miedź,4.4975,USD,investing_com
2025-08-12,HG=F,Miedź,4.5255,USD,investing_com
2025-08-11,HG=F,Miedź,4.44,USD,investing_com
2025-08-08,HG=F,Miedź,4.4715,USD,investing_com
2025-08-07,HG=F,Miedź,4.3985,USD,investing_com
2025-08-06,HG=F,Miedź,4.413,USD,investing_com
2025-08-05,HG=F,Miedź,4.386,USD,investing_com
2025-08-04,HG=F,Miedź,4.4375,USD,investing_com
2025-08-01,HG=F,Miedź,4.4355,USD,investing_com
2025-07-31,HG=F,Miedź,4.3545,USD,investing_com
2025-07-30,HG=F,Miedź,5.586,USD,investing_com
2025-07-29,HG=F,Miedź,5.607,USD,investing_com
2025-07-28,HG=F,Miedź,5.5975,USD,investing_com
2025-07-25,HG=F,Miedź,5.785,USD,investing_com
2025-07-24,HG=F,Miedź,5.8015,USD,investing_com
2025-07-23,HG=F,Miedź,5.8195,USD,investing_com
2025-07-22,HG=F,Miedź,5.7215,USD,investing_com
2025-07-21,HG=F,Miedź,5.6375,USD,investing_com
2025-07-18,HG=F,Miedź,5.6045,USD,investing_com
2025-07-17,HG=F,Miedź,5.5125,USD,investing_com
2025-07-16,HG=F,Miedź,5.526,USD,investing_com
2025-07-15,HG=F,Miedź,5.5775,USD,investing_com
2025-07-14,HG=F,Miedź,5.5505,USD,investing_com
2025-07-11,HG=F,Miedź,5.6045,USD,investing_com
2025-07-10,HG=F,Miedź,5.591,USD,investing_com
2025-07-09,HG=F,Miedź,5.4865,USD,investing_com
2025-07-08,HG=F,Miedź,5.6855,USD,investing_com
2025-07-07,HG=F,Miedź,5.026,USD,investing_com
2025-07-04,HG=F,Miedź,5.0625,USD,investing_com
2025-07-03,HG=F,Miedź,5.1415,USD,investing_com
2025-07-02,HG=F,Miedź,5.1975,USD,investing_com
2025-07-01,HG=F,Miedź,5.0995,USD,investing_com
2025-06-30,HG=F,Miedź,5.0825,USD,investing_com
2025-06-27,HG=F,Miedź,5.123,USD,investing_com
2025-06-26,HG=F,Miedź,5.0925,USD,investing_com
2025-06-25,HG=F,Miedź,4.913,USD,investing_com
2025-06-24,HG=F,Miedź,4.867,USD,investing_com
2025-06-23,HG=F,Miedź,4.843,USD,investing_com
2025-06-20,HG=F,Miedź,4.8335,USD,investing_com
2025-06-19,HG=F,Miedź,4.8135,USD,investing_com
2025-06-18,HG=F,Miedź,4.853,USD,investing_com
2025-06-17,HG=F,Miedź,4.809,USD,investing_com
2025-06-16,HG=F,Miedź,4.836,USD,investing_com
2025-06-13,HG=F,Miedź,4.8145,USD,investing_com
2025-06-12,HG=F,Miedź,4.8355,USD,investing_com
2025-06-11,HG=F,Miedź,4.8145,USD,investing_com
2025-06-10,HG=F,Miedź,4.9,USD,investing_com
2025-06-09,HG=F,Miedź,4.925,USD,investing_com
2025-06-06,HG=F,Miedź,4.848,USD,investing_com
2025-06-05,HG=F,Miedź,4.933,USD,investing_com
2025-06-04,HG=F,Miedź,4.8865,USD,investing_com
2025-06-03,HG=F,Miedź,4.834,USD,investing_com
2025-06-02,HG=F,Miedź,4.8585,USD,investing_com
2025-05-30,HG=F,Miedź,4.6775,USD,investing_com
2025-05-29,HG=F,Miedź,4.6755,USD,investing_com
2025-05-28,HG=F,Miedź,4.6505,USD,investing_com
2025-05-27,HG=F,Miedź,4.715,USD,investing_com
2025-05-26,HG=F,Miedź,4.8333,USD,investing_com
2025-05-25,HG=F,Miedź,4.8518,USD,investing_com
2025-05-23,HG=F,Miedź,4.8365,USD,investing_com
2025-05-22,HG=F,Miedź,4.6795,USD,investing_com
2025-05-21,HG=F,Miedź,4.672,USD,investing_com
2025-05-20,HG=F,Miedź,4.654,USD,investing_com
2025-05-19,HG=F,Miedź,4.6705,USD,investing_com
2025-05-16,HG=F,Miedź,4.5935,USD,investing_com
2025-05-15,HG=F,Miedź,4.6835,USD,investing_com
2025-05-14,HG=F,Miedź,4.6505,USD,investing_com
2025-05-13,HG=F,Miedź,4.723,USD,investing_com
2025-05-12,HG=F,Miedź,4.621,USD,investing_com
2025-05-09,HG=F,Miedź,4.653,USD,investing_com
2025-05-08,HG=F,Miedź,4.604,USD,investing_com
2025-05-07,HG=F,Miedź,4.6595,USD,investing_com
2025-05-06,HG=F,Miedź,4.778,USD,investing_com
2025-05-05,HG=F,Miedź,4.699,USD,investing_com
2025-05-02,HG=F,Miedź,4.673,USD,investing_com
2025-05-01,HG=F,Miedź,4.628,USD,investing_com
2025-04-30,HG=F,Miedź,4.609,USD,investing_com
2025-04-29,HG=F,Miedź,4.8725,USD,investing_com
2025-04-28,HG=F,Miedź,4.8645,USD,investing_com
2025-04-25,HG=F,Miedź,4.895,USD,investing_com
2025-04-24,HG=F,Miedź,4.9105,USD,investing_com
2025-04-23,HG=F,Miedź,4.895,USD,investing_com
2025-04-22,HG=F,Miedź,4.928,USD,investing_com
2025-04-21,HG=F,Miedź,4.78,USD,investing_com
2025-04-17,HG=F,Miedź,4.739,USD,investing_com
2025-04-16,HG=F,Miedź,4.6855,USD,investing_com
2025-04-15,HG=F,Miedź,4.626,USD,investing_com
2025-04-14,HG=F,Miedź,4.6255,USD,investing_com
2025-04-11,HG=F,Miedź,4.523,USD,investing_com
2025-04-10,HG=F,Miedź,4.3365,USD,investing_com
2025-04-09,HG=F,Miedź,4.1925,USD,investing_com
2025-04-08,HG=F,Miedź,4.144,USD,investing_com
2025-04-07,HG=F,Miedź,4.186,USD,investing_com
2025-04-04,HG=F,Miedź,4.402,USD,investing_com
2025-04-03,HG=F,Miedź,4.8285,USD,investing_com
2025-04-02,HG=F,Miedź,5.0405,USD,investing_com
2025-04-01,HG=F,Miedź,5.035,USD,investing_com
2025-03-31,HG=F,Miedź,5.034,USD,investing_com
2025-03-28,HG=F,Miedź,5.13,USD,investing_com
2025-03-27,HG=F,Miedź,5.0985,USD,investing_com
2025-03-26,HG=F,Miedź,5.2185,USD,investing_com
2025-03-25,HG=F,Miedź,5.185,USD,investing_com
2025-03-24,HG=F,Miedź,5.0925,USD,investing_com
2025-03-21,HG=F,Miedź,5.1135,USD,investing_com
2025-03-20,HG=F,Miedź,5.112,USD,investing_com
2025-03-19,HG=F,Miedź,5.1,USD,investing_com
2025-03-18,HG=F,Miedź,5.0165,USD,investing_com
2025-03-17,HG=F,Miedź,4.959,USD,investing_com
2025-03-14,HG=F,Miedź,4.896,USD,investing_com
2025-03-13,HG=F,Miedź,4.9255,USD,investing_com
2025-03-12,HG=F,Miedź,4.8495,USD,investing_com
2025-03-11,HG=F,Miedź,4.766,USD,investing_com
2025-03-10,HG=F,Miedź,4.6665,USD,investing_com
2025-03-07,HG=F,Miedź,4.71,USD,investing_com
2025-03-06,HG=F,Miedź,4.8075,USD,investing_com
2025-03-05,HG=F,Miedź,4.794,USD,investing_com
2025-03-04,HG=F,Miedź,4.5565,USD,investing_com
2025-03-03,HG=F,Miedź,4.607,USD,investing_com
2025-02-28,HG=F,Miedź,4.548,USD,investing_com
2025-02-27,HG=F,Miedź,4.6185,USD,investing_com
2025-02-26,HG=F,Miedź,4.5615,USD,investing_com
2025-02-25,HG=F,Miedź,4.5035,USD,investing_com
2025-02-24,HG=F,Miedź,4.5635,USD,investing_com
2025-02-21,HG=F,Miedź,4.6155,USD,investing_com
2025-02-20,HG=F,Miedź,4.666,USD,investing_com
2025-02-19,HG=F,Miedź,4.614,USD,investing_com
2025-02-18,HG=F,Miedź,4.6425,USD,investing_com
2025-02-14,HG=F,Miedź,4.6645,USD,investing_com
2025-02-13,HG=F,Miedź,4.778,USD,investing_com
2025-02-12,HG=F,Miedź,4.7045,USD,investing_com
2025-02-11,HG=F,Miedź,4.601,USD,investing_com
2025-02-10,HG=F,Miedź,4.707,USD,investing_com
2025-02-07,HG=F,Miedź,4.589,USD,investing_com
2025-02-06,HG=F,Miedź,4.461,USD,investing_com
2025-02-05,HG=F,Miedź,4.444,USD,investing_com
2025-02-04,HG=F,Miedź,4.3535,USD,investing_com
2025-02-03,HG=F,Miedź,4.3055,USD,investing_com
2025-01-31,HG=F,Miedź,4.279,USD,investing_com
2025-01-30,HG=F,Miedź,4.3075,USD,investing_com
2025-01-29,HG=F,Miedź,4.2605,USD,investing_com
2025-01-28,HG=F,Miedź,4.2245,USD,investing_com
2025-01-27,HG=F,Miedź,4.208,USD,investing_com
2025-01-24,HG=F,Miedź,4.2965,USD,investing_com
2025-01-23,HG=F,Miedź,4.3055,USD,investing_com
2025-01-22,HG=F,Miedź,4.301,USD,investing_com
2025-01-21,HG=F,Miedź,4.341,USD,investing_com
2025-01-17,HG=F,Miedź,4.3685,USD,investing_com
2025-01-16,HG=F,Miedź,4.441,USD,investing_com
2025-01-15,HG=F,Miedź,4.389,USD,investing_com
2025-01-14,HG=F,Miedź,4.3425,USD,investing_com
2025-01-13,HG=F,Miedź,4.3255,USD,investing_com
2025-01-10,HG=F,Miedź,4.304,USD,investing_com
2025-01-09,HG=F,Miedź,4.3095,USD,investing_com
2025-01-08,HG=F,Miedź,4.2585,USD,investing_com
2025-01-07,HG=F,Miedź,4.1955,USD,investing_com
2025-01-06,HG=F,Miedź,4.1615,USD,investing_com
2025-01-03,HG=F,Miedź,4.0735,USD,investing_com
2025-01-02,HG=F,Miedź,4.026,USD,investing_com
2024-12-31,HG=F,Miedź,4.0265,USD,investing_com
2024-12-30,HG=F,Miedź,4.093,USD,investing_com
2024-12-27,HG=F,Miedź,4.1005,USD,investing_com
2024-12-26,HG=F,Miedź,4.108,USD,investing_com
2024-12-24,HG=F,Miedź,4.089,USD,investing_com
2024-12-23,HG=F,Miedź,4.0635,USD,investing_com
2024-12-20,HG=F,Miedź,4.079,USD,investing_com
2024-12-19,HG=F,Miedź,4.0555,USD,investing_com
2024-12-18,HG=F,Miedź,4.1355,USD,investing_com
2024-12-17,HG=F,Miedź,4.125,USD,investing_com
2024-12-16,HG=F,Miedź,4.1705,USD,investing_com
2024-12-13,HG=F,Miedź,4.177,USD,investing_com
2024-12-12,HG=F,Miedź,4.225,USD,investing_com
2024-12-11,HG=F,Miedź,4.245,USD,investing_com
2024-12-10,HG=F,Miedź,4.2535,USD,investing_com
2024-12-09,HG=F,Miedź,4.258,USD,investing_com
2024-12-06,HG=F,Miedź,4.1785,USD,investing_com
2024-12-05,HG=F,Miedź,4.1745,USD,investing_com
2024-12-04,HG=F,Miedź,4.183,USD,investing_com
2024-12-03,HG=F,Miedź,4.1845,USD,investing_com
2024-12-02,HG=F,Miedź,4.1135,USD,investing_com
2024-11-29,HG=F,Miedź,4.1225,USD,investing_com
2024-11-27,HG=F,Miedź,4.117,USD,investing_com
2024-11-26,HG=F,Miedź,4.075,USD,investing_com
2024-11-25,HG=F,Miedź,4.1215,USD,investing_com
2024-11-22,HG=F,Miedź,4.102,USD,investing_com
2024-11-21,HG=F,Miedź,4.138,USD,investing_com
2024-11-20,HG=F,Miedź,4.164,USD,investing_com
2024-11-19,HG=F,Miedź,4.153,USD,investing_com
2024-11-18,HG=F,Miedź,4.1335,USD,investing_com
2024-11-15,HG=F,Miedź,4.076,USD,investing_com
2024-11-14,HG=F,Miedź,4.105,USD,investing_com
2024-11-13,HG=F,Miedź,4.102,USD,investing_com
2024-11-12,HG=F,Miedź,4.154,USD,investing_com
2024-11-11,HG=F,Miedź,4.243,USD,investing_com
2024-11-08,HG=F,Miedź,4.3185,USD,investing_com
2024-11-07,HG=F,Miedź,4.44,USD,investing_com
2024-11-06,HG=F,Miedź,4.2595,USD,investing_com
2024-11-05,HG=F,Miedź,4.481,USD,investing_com
2024-11-04,HG=F,Miedź,4.4375,USD,investing_com
2024-11-01,HG=F,Miedź,4.382,USD,investing_com
2024-10-31,HG=F,Miedź,4.3515,USD,investing_com
2024-10-30,HG=F,Miedź,4.36,USD,investing_com
2024-10-29,HG=F,Miedź,4.3605,USD,investing_com
2024-10-28,HG=F,Miedź,4.3625,USD,investing_com
2024-10-25,HG=F,Miedź,4.3705,USD,investing_com
2024-10-24,HG=F,Miedź,4.3515,USD,investing_com
2024-10-23,HG=F,Miedź,4.3365,USD,investing_com
2024-10-22,HG=F,Miedź,4.3805,USD,investing_com
2024-10-21,HG=F,Miedź,4.3595,USD,investing_com
2024-10-18,HG=F,Miedź,4.3845,USD,investing_com
2024-10-17,HG=F,Miedź,4.325,USD,investing_com
2024-10-16,HG=F,Miedź,4.3675,USD,investing_com
2024-10-15,HG=F,Miedź,4.3375,USD,investing_com
2024-10-14,HG=F,Miedź,4.406,USD,investing_com
2024-10-11,HG=F,Miedź,4.4935,USD,investing_com
2024-10-10,HG=F,Miedź,4.4275,USD,investing_com
2024-10-09,HG=F,Miedź,4.3995,USD,investing_com
2024-10-08,HG=F,Miedź,4.4565,USD,investing_com
2024-10-07,HG=F,Miedź,4.5665,USD,investing_com
2024-10-04,HG=F,Miedź,4.574,USD,investing_com
2024-10-03,HG=F,Miedź,4.553,USD,investing_com
2024-10-02,HG=F,Miedź,4.649,USD,investing_com
2024-10-01,HG=F,Miedź,4.589,USD,investing_com
2024-09-30,HG=F,Miedź,4.553,USD,investing_com
2024-09-27,HG=F,Miedź,4.5995,USD,investing_com
2024-09-26,HG=F,Miedź,4.61,USD,investing_com
2024-09-25,HG=F,Miedź,4.4605,USD,investing_com
2024-09-24,HG=F,Miedź,4.462,USD,investing_com
2024-09-23,HG=F,Miedź,4.3195,USD,investing_com
2024-09-20,HG=F,Miedź,4.316,USD,investing_com
2024-09-19,HG=F,Miedź,4.321,USD,investing_com
2024-09-18,HG=F,Miedź,4.273,USD,investing_com
2024-09-17,HG=F,Miedź,4.2495,USD,investing_com
2024-09-16,HG=F,Miedź,4.2505,USD,investing_com
2024-09-13,HG=F,Miedź,4.213,USD,investing_com
2024-09-12,HG=F,Miedź,4.172,USD,investing_com
2024-09-11,HG=F,Miedź,4.12,USD,investing_com
2024-09-10,HG=F,Miedź,4.0765,USD,investing_com
2024-09-09,HG=F,Miedź,4.123,USD,investing_com
2024-09-06,HG=F,Miedź,4.0525,USD,investing_com
2024-09-05,HG=F,Miedź,4.1155,USD,investing_com
2024-09-04,HG=F,Miedź,4.058,USD,investing_com
2024-09-03,HG=F,Miedź,4.0715,USD,investing_com
2024-09-02,HG=F,Miedź,4.1837,USD,investing_com
2024-09-01,HG=F,Miedź,4.2188,USD,investing_com
2024-08-30,HG=F,Miedź,4.189,USD,investing_com
2024-08-29,HG=F,Miedź,4.1985,USD,investing_com
2024-08-28,HG=F,Miedź,4.1725,USD,investing_com
2024-08-27,HG=F,Miedź,4.2575,USD,investing_com
2024-08-26,HG=F,Miedź,4.235,USD,investing_com
2024-08-23,HG=F,Miedź,4.211,USD,investing_com
2024-08-22,HG=F,Miedź,4.1545,USD,investing_com
2024-08-21,HG=F,Miedź,4.197,USD,investing_com
2024-08-20,HG=F,Miedź,4.168,USD,investing_com
2024-08-19,HG=F,Miedź,4.1885,USD,investing_com
2024-08-16,HG=F,Miedź,4.149,USD,investing_com
2024-08-15,HG=F,Miedź,4.153,USD,investing_com
2024-08-14,HG=F,Miedź,4.046,USD,investing_com
2024-08-13,HG=F,Miedź,4.056,USD,investing_com
2024-08-12,HG=F,Miedź,4.075,USD,investing_com
2024-08-09,HG=F,Miedź,4.002,USD,investing_com
2024-08-08,HG=F,Miedź,3.97,USD,investing_com
2024-08-07,HG=F,Miedź,3.9635,USD,investing_com
2024-08-06,HG=F,Miedź,4.036,USD,investing_com
2024-08-05,HG=F,Miedź,4.0105,USD,investing_com
2024-08-02,HG=F,Miedź,4.115,USD,investing_com
2024-08-01,HG=F,Miedź,4.095,USD,investing_com
2024-07-31,HG=F,Miedź,4.1875,USD,investing_com
2024-07-30,HG=F,Miedź,4.098,USD,investing_com
2024-07-29,HG=F,Miedź,4.0845,USD,investing_com
2024-07-26,HG=F,Miedź,4.124,USD,investing_com
2024-07-25,HG=F,Miedź,4.1255,USD,investing_com
2024-07-24,HG=F,Miedź,4.109,USD,investing_com
2024-07-23,HG=F,Miedź,4.1605,USD,investing_com
2024-07-22,HG=F,Miedź,4.1975,USD,investing_com
2024-07-19,HG=F,Miedź,4.2365,USD,investing_com
2024-07-18,HG=F,Miedź,4.2795,USD,investing_com
2024-07-17,HG=F,Miedź,4.4085,USD,investing_com
2024-07-16,HG=F,Miedź,4.4495,USD,investing_com
2024-07-15,HG=F,Miedź,4.5265,USD,investing_com
