created_at,symbol,name,price,currency,source
2021-07-12,ALI=F,Srebro,26.239,USD,investing_com
2021-07-08,ALI=F,Srebro,25.987,USD,investing_com
2021-07-07,ALI=F,Srebro,26.129,USD,investing_com
2021-07-06,ALI=F,Srebro,26.174,USD,investing_com
2021-07-01,ALI=F,Srebro,26.1,USD,investing_com
2021-06-30,ALI=F,Srebro,26.194,USD,investing_com
2021-06-29,ALI=F,Srebro,25.901,USD,investing_com
2021-06-28,ALI=F,Srebro,26.239,USD,investing_com
2021-06-24,ALI=F,Srebro,26.069,USD,investing_com
2021-06-23,ALI=F,Srebro,26.132,USD,investing_com
2021-06-22,ALI=F,Srebro,25.876,USD,investing_com
2021-06-21,ALI=F,Srebro,26.043,USD,investing_com
2021-06-17,ALI=F,Srebro,25.873,USD,investing_com
2021-06-16,ALI=F,Srebro,27.828,USD,investing_com
2021-06-15,ALI=F,Srebro,27.71,USD,investing_com
2021-06-14,ALI=F,Srebro,28.054,USD,investing_com
2021-06-10,ALI=F,Srebro,28.047,USD,investing_com
2021-06-09,ALI=F,Srebro,28.017,USD,investing_com
2021-06-08,ALI=F,Srebro,27.747,USD,investing_com
2021-06-07,ALI=F,Srebro,28.033,USD,investing_com
2021-06-03,ALI=F,Srebro,27.492,USD,investing_com
2021-06-02,ALI=F,Srebro,28.22,USD,investing_com
2021-06-01,ALI=F,Srebro,28.119,USD,investing_com
2021-05-27,ALI=F,Srebro,27.955,USD,investing_com
2021-05-26,ALI=F,Srebro,27.877,USD,investing_com
2021-05-25,ALI=F,Srebro,28.056,USD,investing_com
2021-05-24,ALI=F,Srebro,27.905,USD,investing_com
2021-05-20,ALI=F,Srebro,28.067,USD,investing_com
2021-05-19,ALI=F,Srebro,28.025,USD,investing_com
2021-05-18,ALI=F,Srebro,28.333,USD,investing_com
2021-05-17,ALI=F,Srebro,28.274,USD,investing_com
2021-05-13,ALI=F,Srebro,27.059,USD,investing_com
2021-05-12,ALI=F,Srebro,27.244,USD,investing_com
2021-05-11,ALI=F,Srebro,27.667,USD,investing_com
2021-05-10,ALI=F,Srebro,27.492,USD,investing_com
2021-05-06,ALI=F,Srebro,27.477,USD,investing_com
2021-05-05,ALI=F,Srebro,26.522,USD,investing_com
2021-05-04,ALI=F,Srebro,26.558,USD,investing_com
2021-05-03,ALI=F,Srebro,26.96,USD,investing_com
2021-04-29,ALI=F,Srebro,26.085,USD,investing_com
2021-04-28,ALI=F,Srebro,26.102,USD,investing_com
2021-04-27,ALI=F,Srebro,26.43,USD,investing_com
2021-04-26,ALI=F,Srebro,26.228,USD,investing_com
2021-04-22,ALI=F,Srebro,26.2,USD,investing_com
2021-04-21,ALI=F,Srebro,26.586,USD,investing_com
2021-04-20,ALI=F,Srebro,25.854,USD,investing_com
2021-04-19,ALI=F,Srebro,25.852,USD,investing_com
2021-04-15,ALI=F,Srebro,25.979,USD,investing_com
2021-04-14,ALI=F,Srebro,25.539,USD,investing_com
2021-04-13,ALI=F,Srebro,25.442,USD,investing_com
2021-04-12,ALI=F,Srebro,24.882,USD,investing_com
2021-04-08,ALI=F,Srebro,25.604,USD,investing_com
2021-04-07,ALI=F,Srebro,25.267,USD,investing_com
2021-04-06,ALI=F,Srebro,25.247,USD,investing_com
2021-04-05,ALI=F,Srebro,24.801,USD,investing_com
2021-03-31,ALI=F,Srebro,24.552,USD,investing_com
2021-03-30,ALI=F,Srebro,24.157,USD,investing_com
2021-03-29,ALI=F,Srebro,24.771,USD,investing_com
2021-03-25,ALI=F,Srebro,25.047,USD,investing_com
2021-03-24,ALI=F,Srebro,25.231,USD,investing_com
2021-03-23,ALI=F,Srebro,25.227,USD,investing_com
2021-03-22,ALI=F,Srebro,25.769,USD,investing_com
2021-03-18,ALI=F,Srebro,26.351,USD,investing_com
2021-03-17,ALI=F,Srebro,26.058,USD,investing_com
2021-03-16,ALI=F,Srebro,26.003,USD,investing_com
2021-03-15,ALI=F,Srebro,26.288,USD,investing_com
2021-03-11,ALI=F,Srebro,26.193,USD,investing_com
2021-03-10,ALI=F,Srebro,26.13,USD,investing_com
2021-03-09,ALI=F,Srebro,26.183,USD,investing_com
2021-03-08,ALI=F,Srebro,25.269,USD,investing_com
2021-03-04,ALI=F,Srebro,25.461,USD,investing_com
2021-03-03,ALI=F,Srebro,26.387,USD,investing_com
2021-03-02,ALI=F,Srebro,26.879,USD,investing_com
2021-03-01,ALI=F,Srebro,26.678,USD,investing_com
2021-02-25,ALI=F,Srebro,27.685,USD,investing_com
2021-02-24,ALI=F,Srebro,27.894,USD,investing_com
2021-02-23,ALI=F,Srebro,27.717,USD,investing_com
2021-02-22,ALI=F,Srebro,28.111,USD,investing_com
2021-02-18,ALI=F,Srebro,27.098,USD,investing_com
2021-02-17,ALI=F,Srebro,27.335,USD,investing_com
2021-02-16,ALI=F,Srebro,27.341,USD,investing_com
2021-02-11,ALI=F,Srebro,27.072,USD,investing_com
2021-02-10,ALI=F,Srebro,27.108,USD,investing_com
2021-02-09,ALI=F,Srebro,27.427,USD,investing_com
2021-02-08,ALI=F,Srebro,27.589,USD,investing_com
2021-02-04,ALI=F,Srebro,26.261,USD,investing_com
2021-02-03,ALI=F,Srebro,26.914,USD,investing_com
2021-02-02,ALI=F,Srebro,26.426,USD,investing_com
2021-02-01,ALI=F,Srebro,29.441,USD,investing_com
2021-01-28,ALI=F,Srebro,25.945,USD,investing_com
2021-01-27,ALI=F,Srebro,25.389,USD,investing_com
2021-01-26,ALI=F,Srebro,25.538,USD,investing_com
2021-01-25,ALI=F,Srebro,25.484,USD,investing_com
2021-01-21,ALI=F,Srebro,25.854,USD,investing_com
2021-01-20,ALI=F,Srebro,25.766,USD,investing_com
2021-01-19,ALI=F,Srebro,25.32,USD,investing_com
2021-01-14,ALI=F,Srebro,25.802,USD,investing_com
2021-01-13,ALI=F,Srebro,25.572,USD,investing_com
2021-01-12,ALI=F,Srebro,25.435,USD,investing_com
2021-01-11,ALI=F,Srebro,25.284,USD,investing_com
2021-01-07,ALI=F,Srebro,27.261,USD,investing_com
2021-01-06,ALI=F,Srebro,27.042,USD,investing_com
2021-01-05,ALI=F,Srebro,27.64,USD,investing_com
2021-01-04,ALI=F,Srebro,27.364,USD,investing_com
